1.812057311365263,0,0,0,0,1.690488594010859,2.74770053507599,0,0,2.422401861990902,0,0
0,4.656006923041248,0,2.986056751689274,0,0,0.3644264954948806,1.832183081595995,2.422401861990902,0,0,0
0,0,0,0,0,3.648547241116138,3.613622698283829,1.030139297525973,0,0,0,4.822113336079506
0,3.927794946325153,0,0,0,0,3.745657315517596,0,0,0,4.822113336079506,0
0,1.139214678530209,2.929935179132379,3.648759276586105,2.900451828792208,0,0,0,0.247662895210306,0,0,0
1.139214678530209,0,2.495580067412948,0,0,3.201559125813791,0,0,0,3.643308408391356,0,2.566887092937875
2.929935179132379,2.495580067412948,0,0,0,0,0,4.270499746367216,0,0,0,0
3.648759276586105,0,0,0,2.072612694465542,1.798174567410402,4.52576779502232,0,0,1.499684950448945,0,0
2.900451828792208,0,0,2.072612694465542,0,0,0,0,0,0,0,0
0,3.201559125813791,0,1.798174567410402,0,0,0,3.886202682744716,1.46986526513242,0,3.536267426577107,0
0,0,0,4.52576779502232,0,0,0,1.687919320260225,2.426147042924796,0.4426372983736021,0.5517674032117431,2.915928657274381
0,0,4.270499746367216,0,0,3.886202682744716,1.687919320260225,0,0,1.845994021650091,0.4333327369776613,0
0.247662895210306,0,0,0,0,1.46986526513242,2.426147042924796,0,0,0.7592276255813329,0,0
0,3.643308408391356,0,1.499684950448945,0,0,0.4426372983736021,1.845994021650091,0.7592276255813329,0,0,0
0,0,0,0,0,3.536267426577107,0.5517674032117431,0.4333327369776613,0,0,0,2.162424969851805
0,2.566887092937875,0,0,0,0,2.915928657274381,0,0,0,2.162424969851805,0
0,2.490471455981949,1.233672629929874,4.453760581626611,0.08491469168630639,0,0,0,2.447849945886609,0,0,0
2.490471455981949,0,2.679005278755566,0,0,2.08514475821443,0,0,0,3.689208268987951,0,0.8880123025293252
1.233672629929874,2.679005278755566,0,0,0,0,0,1.739395971636306,0,0,0,0
4.453760581626611,0,0,0,2.324199708125687,0.2835234453414559,3.376955886681234,0,0,0.6706146641434119,0,0
0.08491469168630639,0,0,2.324199708125687,0,0,0,0,0,0,0,0
0,2.08514475821443,0,0.2835234453414559,0,0,0,4.525673721117855,3.731567138518397,0,3.906885258996386,0
0,0,0,3.376955886681234,0,0,0,3.039329536314729,4.452378395922191,3.991754320569762,0.5874642607591646,3.700161639938888
0,0,1.739395971636306,0,0,4.525673721117855,3.039329536314729,0,0,3.425142363308046,3.859669585495537,0
2.447849945886609,0,0,0,0,3.731567138518397,4.452378395922191,0,0,3.909659832940009,0,0
0,3.689208268987951,0,0.6706146641434119,0,0,3.991754320569762,3.425142363308046,3.909659832940009,0,0,0
0,0,0,0,0,3.906885258996386,0.5874642607591646,3.859669585495537,0,0,0,3.473760973089701
0,0.8880123025293252,0,0,0,0,3.700161639938888,0,0,0,3.473760973089701,0
