0,0,3.433877166826575,0,0,4.221543963476945
0,3.433877166826575,0,0,4.005073113848693,0.6827656867768483
2.4543204623404,0,0,0,0,0
0,0,4.005073113848693,0,0,2.502358120774215
0,4.221543963476945,0.6827656867768483,0,2.502358120774215,0
0,0,0,2.446263192000094,0,0
0,0,0.9175557786863486,0,0,0.9738214478352464
0,0.9175557786863486,0,0,0.1461013878107315,3.606137492908701
2.446263192000094,0,0,0,0,0
0,0,0.1461013878107315,0,0,2.355441872709696
0,0.9738214478352464,3.606137492908701,0,2.355441872709696,0
0,0,0,1.688597049106886,0,0
0,0,1.842422982451682,0,0,1.129608904861994
0,1.842422982451682,0,0,4.644270697390223,0.5338093080362072
1.688597049106886,0,0,0,0,0
0,0,4.644270697390223,0,0,0.2980943378981959
0,1.129608904861994,0.5338093080362072,0,0.2980943378981959,0
0,0,0,4.50026923208831,0,0
0,0,3.128092803648452,0,0,0.8535402357392929
0,3.128092803648452,0,0,3.651654314277264,3.268786743342798
4.50026923208831,0,0,0,0,0
0,0,3.651654314277264,0,0,3.409859520745316
0,0.8535402357392929,3.268786743342798,0,3.409859520745316,0
0,0,0,1.846233905601075,0,0
0,0,3.901137175756884,0,0,1.138321489082768
0,3.901137175756884,0,0,2.443044869017896,2.470869683196351
1.846233905601075,0,0,0,0,0
0,0,2.443044869017896,0,0,0.2121556875037084
0,1.138321489082768,2.470869683196351,0,0.2121556875037084,0
0,0,0,0.5560137764689371,0,0
0,0,0.4056288443289263,0,0,2.178493420519496
0,0.4056288443289263,0,0,2.892625305117194,3.895258616156376
0.5560137764689371,0,0,0,0,0
0,0,2.892625305117194,0,0,0.3572273230032119
0,2.178493420519496,3.895258616156376,0,0.3572273230032119,0
0,0,0,3.90126034160569,0,0
0,0,4.64692985484365,0,0,1.555511433252064
0,4.64692985484365,0,0,1.186417898857608,3.57518539200347
3.90126034160569,0,0,0,0,0
0,0,1.186417898857608,0,0,2.608249212321418
0,1.555511433252064,3.57518539200347,0,2.608249212321418,0
0,0,0,1.948694184806267,0,0
0,0,3.878563393042012,0,0,4.61689821051622
0,3.878563393042012,0,0,2.294244140899655,4.518602802781581
1.948694184806267,0,0,0,0,0
0,0,2.294244140899655,0,0,0.4836501289043349
0,4.61689821051622,4.518602802781581,0,0.4836501289043349,0
0,0,0,1.208456429569164,0,0
0,0,2.433958162015862,0,0,2.15103695664792
0,2.433958162015862,0,0,4.815442696434565,4.454612521653946
1.208456429569164,0,0,0,0,0
0,0,4.815442696434565,0,0,4.090742769298124
0,2.15103695664792,4.454612521653946,0,4.090742769298124,0
