0,0,1.130938398763379,0,0,0,1.597998675902481,0
0,1.130938398763379,0,3.359040827071076,0,0,0,0
0,0,3.359040827071076,0,0,0,0,0
0,0,0,0,0,0,0,4.725870565547007
4.713684921384671,0,0,0,0,0,3.196584805200542,0
0,1.597998675902481,0,0,0,3.196584805200542,0,3.35715569837013
0,0,0,0,4.725870565547007,0,3.35715569837013,0
0,0,0,0,0,2.088720521583311,0,0
0,0,1.923095621847054,0,0,0,2.654321403470632,0
0,1.923095621847054,0,3.475702497758686,0,0,0,0
0,0,3.475702497758686,0,0,0,0,0
0,0,0,0,0,0,0,1.044674612130114
2.088720521583311,0,0,0,0,0,2.723580552633814,0
0,2.654321403470632,0,0,0,2.723580552633814,0,3.706289717271032
0,0,0,0,1.044674612130114,0,3.706289717271032,0
0,0,0,0,0,4.915262332349281,0,0
0,0,2.91493191373837,0,0,0,3.272228538785332,0
0,2.91493191373837,0,0.3399638423500528,0,0,0,0
0,0,0.3399638423500528,0,0,0,0,0
0,0,0,0,0,0,0,3.546408513552724
4.915262332349281,0,0,0,0,0,3.236557401465638,0
0,3.272228538785332,0,0,0,3.236557401465638,0,2.600262336951934
0,0,0,0,3.546408513552724,0,2.600262336951934,0
0,0,0,0,0,1.507274743560327,0,0
0,0,1.259030612361564,0,0,0,2.038095985205763,0
0,1.259030612361564,0,1.273950782985027,0,0,0,0
0,0,1.273950782985027,0,0,0,0,0
0,0,0,0,0,0,0,1.181152884968983
1.507274743560327,0,0,0,0,0,2.719429669998195,0
0,2.038095985205763,0,0,0,2.719429669998195,0,1.738563356387626
0,0,0,0,1.181152884968983,0,1.738563356387626,0
0,0,0,0,0,3.505493779504631,0,0
0,0,1.452203321384897,0,0,0,4.099906113909703,0
0,1.452203321384897,0,1.120200154121094,0,0,0,0
0,0,1.120200154121094,0,0,0,0,0
0,0,0,0,0,0,0,0.5969812389865276
3.505493779504631,0,0,0,0,0,3.605233102899057,0
0,4.099906113909703,0,0,0,3.605233102899057,0,0.7499862691584153
0,0,0,0,0.5969812389865276,0,0.7499862691584153,0
0,0,0,0,0,3.331694257922128,0,0
0,0,3.085454421966117,0,0,0,3.591794716029418,0
0,3.085454421966117,0,3.339163635068583,0,0,0,0
0,0,3.339163635068583,0,0,0,0,0
0,0,0,0,0,0,0,3.036519703428173
3.331694257922128,0,0,0,0,0,2.612476528885511,0
0,3.591794716029418,0,0,0,2.612476528885511,0,2.93046033615731
0,0,0,0,3.036519703428173,0,2.93046033615731,0
0,0,0,0,0,2.695632325214283,0,0
0,0,1.326404549050147,0,0,0,4.843246651155468,0
0,1.326404549050147,0,4.221960782636023,0,0,0,0
0,0,4.221960782636023,0,0,0,0,0
0,0,0,0,0,0,0,2.25068848482948
2.695632325214283,0,0,0,0,0,4.96852312060426,0
0,4.843246651155468,0,0,0,4.96852312060426,0,1.310726588639037
0,0,0,0,2.25068848482948,0,1.310726588639037,0
0,0,0,0,0,3.490527600901542,0,0
0,0,4.121881333444176,0,0,0,2.656669532828372,0
0,4.121881333444176,0,1.722312056505211,0,0,0,0
0,0,1.722312056505211,0,0,0,0,0
0,0,0,0,0,0,0,2.293627468244339
3.490527600901542,0,0,0,0,0,1.093383161998169,0
0,2.656669532828372,0,0,0,1.093383161998169,0,0.2222704613911924
0,0,0,0,2.293627468244339,0,0.2222704613911924,0
0,0,0,0,0,3.332639567012934,0,0
0,0,4.913316998609751,0,0,0,1.6257284091028,0
0,4.913316998609751,0,3.90259826365679,0,0,0,0
0,0,3.90259826365679,0,0,0,0,0
0,0,0,0,0,0,0,3.30972375952826
3.332639567012934,0,0,0,0,0,0.5289913662511408,0
0,1.6257284091028,0,0,0,0.5289913662511408,0,3.774666336155896
0,0,0,0,3.30972375952826,0,3.774666336155896,0
0,0,0,0,0,0.8906622720016888,0,0
0,0,3.651243961337988,0,0,0,0.5281460166451096,0
0,3.651243961337988,0,3.376660328734998,0,0,0,0
0,0,3.376660328734998,0,0,0,0,0
0,0,0,0,0,0,0,3.851427574018301
0.8906622720016888,0,0,0,0,0,0.5484873226159709,0
0,0.5281460166451096,0,0,0,0.5484873226159709,0,1.213926789104809
0,0,0,0,3.851427574018301,0,1.213926789104809,0
0,0,0,0,0,0.6400719986008629,0,0
0,0,1.719385020574915,0,0,0,3.054793293731003,0
0,1.719385020574915,0,0.03357657159238747,0,0,0,0
0,0,0.03357657159238747,0,0,0,0,0
0,0,0,0,0,0,0,1.751090067205525
0.6400719986008629,0,0,0,0,0,0.3179568548755285,0
0,3.054793293731003,0,0,0,0.3179568548755285,0,2.212011565009717
0,0,0,0,1.751090067205525,0,2.212011565009717,0
0,0,0,0,0,4.995401973806803,0,0
0,0,2.92034666639226,0,0,0,3.894011209120463,0
0,2.92034666639226,0,3.010852437908976,0,0,0,0
0,0,3.010852437908976,0,0,0,0,0
0,0,0,0,0,0,0,3.310047991795673
4.995401973806803,0,0,0,0,0,2.022899979288129,0
0,3.894011209120463,0,0,0,2.022899979288129,0,3.438980425600536
0,0,0,0,3.310047991795673,0,3.438980425600536,0
0,0,0,0,0,0.8556053317821605,0,0
0,0,0.5388450762187152,0,0,0,2.117264594813691,0
0,0.5388450762187152,0,1.933855972604923,0,0,0,0
0,0,1.933855972604923,0,0,0,0,0
0,0,0,0,0,0,0,2.080792949848982
0.8556053317821605,0,0,0,0,0,2.241864560332476,0
0,2.117264594813691,0,0,0,2.241864560332476,0,1.796141052009303
0,0,0,0,2.080792949848982,0,1.796141052009303,0
0,0,0,0,0,0.1630041026526402,0,0
0,0,4.531540753248665,0,0,0,0.4541164289371974,0
0,4.531540753248665,0,4.579956220657126,0,0,0,0
0,0,4.579956220657126,0,0,0,0,0
0,0,0,0,0,0,0,4.209645763456545
0.1630041026526402,0,0,0,0,0,1.829080884190856,0
0,0.4541164289371974,0,0,0,1.829080884190856,0,3.681700371506009
0,0,0,0,4.209645763456545,0,3.681700371506009,0
0,0,0,0,0,2.8059989635483,0,0
0,0,4.398268622409524,0,0,0,1.332357453895362,0
0,4.398268622409524,0,0.005755285645536179,0,0,0,0
0,0,0.005755285645536179,0,0,0,0,0
0,0,0,0,0,0,0,4.164584095376079
2.8059989635483,0,0,0,0,0,3.817523204244067,0
0,1.332357453895362,0,0,0,3.817523204244067,0,1.973537376393816
0,0,0,0,4.164584095376079,0,1.973537376393816,0
0,0,0,0,0,4.409332502259049,0,0
0,0,4.088802796853209,0,0,0,0.7682835879565331,0
0,4.088802796853209,0,2.312245796211643,0,0,0,0
0,0,2.312245796211643,0,0,0,0,0
0,0,0,0,0,0,0,1.282204961145736
4.409332502259049,0,0,0,0,0,3.139481898070844,0
0,0.7682835879565331,0,0,0,3.139481898070844,0,3.417079334839892
0,0,0,0,1.282204961145736,0,3.417079334839892,0
0,0,0,0,0,3.345876522671969,0,0
0,0,1.303639995277323,0,0,0,1.405026512669354,0
0,1.303639995277323,0,2.121745199076876,0,0,0,0
0,0,2.121745199076876,0,0,0,0,0
0,0,0,0,0,0,0,3.067303684064377
3.345876522671969,0,0,0,0,0,3.859901927771225,0
0,1.405026512669354,0,0,0,3.859901927771225,0,3.52023715167133
0,0,0,0,3.067303684064377,0,3.52023715167133,0
0,0,0,0,0,0.9521663358997706,0,0
0,0,2.971781253321654,0,0,0,2.200425695008605,0
0,2.971781253321654,0,2.30458183014482,0,0,0,0
0,0,2.30458183014482,0,0,0,0,0
0,0,0,0,0,0,0,2.911245822636135
0.9521663358997706,0,0,0,0,0,4.664267851394098,0
0,2.200425695008605,0,0,0,4.664267851394098,0,2.211527066916854
0,0,0,0,2.911245822636135,0,2.211527066916854,0
0,0,0,0,0,1.844582730319475,0,0
0,0,0.1125629637011588,0,0,0,2.635713708803261,0
0,0.1125629637011588,0,3.850798643043047,0,0,0,0
0,0,3.850798643043047,0,0,0,0,0
0,0,0,0,0,0,0,2.703696685622048
1.844582730319475,0,0,0,0,0,4.863704270015069,0
0,2.635713708803261,0,0,0,4.863704270015069,0,0.09788811776659356
0,0,0,0,2.703696685622048,0,0.09788811776659356,0
